City,Resource,Year,Month,Usage
Kuantan,Electricity,2022,12,30311.11
Kuantan,Electricity,2023,1,29127.37
Kuantan,Electricity,2023,2,26946.97
Kuantan,Electricity,2023,3,29346.5
Kuantan,Electricity,2023,4,28572.01
Kuantan,Electricity,2023,5,24792.9
Kuantan,Electricity,2023,6,29429.31
Kuantan,Electricity,2023,7,26725.12
Kuantan,Electricity,2023,8,27022.36
Kuantan,Electricity,2023,9,27184.17
Kuantan,Electricity,2023,10,28329.03
Kuantan,Electricity,2023,11,25487.17
Kuantan,Electricity,2023,12,31085.34
Kuantan,Electricity,2024,1,26875.99
Kuantan,Electricity,2024,2,25721.68
Kuantan,Electricity,2024,3,29486.84
Kuantan,Electricity,2024,4,25704.88
Kuantan,Electricity,2024,5,26776.51
Kuantan,Electricity,2024,6,27013.84
Kuantan,Electricity,2024,7,25216.22
Kuantan,Electricity,2024,8,25588.01
Kuantan,Electricity,2024,9,29905.81
Kuantan,Electricity,2024,10,24999.32
Kuantan,Electricity,2024,11,26750.96
Kuantan,Electricity,2024,12,27398.2
Kuantan,Electricity,2025,1,25733.7
Kuantan,Electricity,2025,2,24146.42
Kuantan,Electricity,2025,3,29638.24
Kuantan,Fuel,2020,1,18541.73
Kuantan,Fuel,2020,2,18426.21
Kuantan,Fuel,2020,3,20169.94
Kuantan,Fuel,2020,4,20116.19
Kuantan,Fuel,2020,5,17658.18
Kuantan,Fuel,2020,6,20040.24
Kuantan,Fuel,2020,7,18690.45
Kuantan,Fuel,2020,8,18737.33
Kuantan,Fuel,2020,9,19852.19
Kuantan,Fuel,2020,10,19764.3
Kuantan,Fuel,2020,11,18373.97
Kuantan,Fuel,2020,12,21528.79
Kuantan,Fuel,2021,1,20525.83
Kuantan,Fuel,2021,2,17835.87
Kuantan,Fuel,2021,3,20107.39
Kuantan,Fuel,2021,4,18281.56
Kuantan,Fuel,2021,5,19412.68
Kuantan,Fuel,2021,6,21209.55
Kuantan,Fuel,2021,7,19078.56
Kuantan,Fuel,2021,8,19996.52
Kuantan,Fuel,2021,9,19838.1
Kuantan,Fuel,2021,10,16593.37
Kuantan,Fuel,2021,11,18556.63
Kuantan,Fuel,2021,12,19402.78
Kuantan,Fuel,2022,1,17629.77
Kuantan,Fuel,2022,2,17442.25
Kuantan,Fuel,2022,3,21698.65
Kuantan,Fuel,2022,4,18770.84
Kuantan,Fuel,2022,5,17615.64
Kuantan,Fuel,2022,6,20793.04
Kuantan,Fuel,2022,7,18846.39
Kuantan,Fuel,2022,8,19446.99
Kuantan,Fuel,2022,9,21128.81
Kuantan,Fuel,2022,10,18460.46
Kuantan,Fuel,2022,11,21696.86
Kuantan,Fuel,2022,12,19957.33
Kuantan,Fuel,2023,1,16962.03
Kuantan,Fuel,2023,2,20985.0
Kuantan,Fuel,2023,3,22445.43
Kuantan,Fuel,2023,4,18182.05
Kuantan,Fuel,2023,5,17669.37
Kuantan,Fuel,2023,6,21523.73
Kuantan,Fuel,2023,7,18778.77
Kuantan,Fuel,2023,8,17483.23
Kuantan,Fuel,2023,9,19573.97
Kuantan,Fuel,2023,10,19676.89
Kuantan,Fuel,2023,11,19894.37
Kuantan,Fuel,2023,12,22310.9
Kuantan,Fuel,2024,1,16505.62
Kuantan,Fuel,2024,2,17835.59
Kuantan,Fuel,2024,3,21232.2
Kuantan,Fuel,2024,4,19919.76
Kuantan,Fuel,2024,5,17656.52
Kuantan,Fuel,2024,6,21038.36
Kuantan,Fuel,2024,7,20785.65
Kuantan,Fuel,2024,8,18764.81
Kuantan,Fuel,2024,9,21562.63
Kuantan,Fuel,2024,10,21422.94
Kuantan,Fuel,2024,11,19294.25
Kuantan,Fuel,2024,12,21093.71
Kuantan,Fuel,2025,1,19925.56
Kuantan,Fuel,2025,2,18750.76
Kuantan,Fuel,2025,3,21240.44
George Town,Water,2020,1,12679.79
George Town,Water,2020,2,13418.84
George Town,Water,2020,3,14574.1
George Town,Water,2020,4,13707.19
George Town,Water,2020,5,12964.45
George Town,Water,2020,6,15109.2
George Town,Water,2020,7,12562.6
George Town,Water,2020,8,13683.66
George Town,Water,2020,9,14439.49
George Town,Water,2020,10,12423.11
George Town,Water,2020,11,13908.58
George Town,Water,2020,12,14107.4
George Town,Water,2021,1,12872.71
George Town,Water,2021,2,13311.74
George Town,Water,2021,3,15342.8
George Town,Water,2021,4,13608.94
George Town,Water,2021,5,12473.96
George Town,Water,2021,6,14868.71
George Town,Water,2021,7,12831.76
George Town,Water,2021,8,13233.82
George Town,Water,2021,9,15029.25
George Town,Water,2021,10,13533.15
George Town,Water,2021,11,13719.74
George Town,Water,2021,12,13591.89
George Town,Water,2022,1,12986.02
George Town,Water,2022,2,12864.68
George Town,Water,2022,3,13452.51
George Town,Water,2022,4,12796.35
George Town,Water,2022,5,13977.07
George Town,Water,2022,6,13290.86
George Town,Water,2022,7,12955.08
George Town,Water,2022,8,13725.46
George Town,Water,2022,9,14690.6
George Town,Water,2022,10,13169.43
George Town,Water,2022,11,13171.25
George Town,Water,2022,12,14675.0
George Town,Water,2023,1,12793.5
George Town,Water,2023,2,13844.74
George Town,Water,2023,3,14457.64
George Town,Water,2023,4,12682.91
George Town,Water,2023,5,13479.01
George Town,Water,2023,6,15299.18
George Town,Water,2023,7,13925.74
George Town,Water,2023,8,12351.84
George Town,Water,2023,9,14108.7
George Town,Water,2023,10,12469.45
George Town,Water,2023,11,12929.79
George Town,Water,2023,12,15241.82
George Town,Water,2024,1,12448.34
George Town,Water,2024,2,12441.58
George Town,Water,2024,3,14790.18
George Town,Water,2024,4,13226.82
George Town,Water,2024,5,12911.96
George Town,Water,2024,6,14693.56
George Town,Water,2024,7,13586.22
George Town,Water,2024,8,12767.75
George Town,Water,2024,9,15143.31
George Town,Water,2024,10,12124.67
George Town,Water,2024,11,13106.47
George Town,Water,2024,12,14366.11
George Town,Water,2025,1,12438.34
George Town,Water,2025,2,12900.91
George Town,Water,2025,3,12954.87
George Town,Electricity,2020,1,34328.05
George Town,Electricity,2020,2,32905.89
George Town,Electricity,2020,3,36076.69
George Town,Electricity,2020,4,32039.62
George Town,Electricity,2020,5,29975.71
George Town,Electricity,2020,6,34504.46
George Town,Electricity,2020,7,33369.21
George Town,Electricity,2020,8,34975.15
George Town,Electricity,2020,9,38404.07
George Town,Electricity,2020,10,33756.96
George Town,Electricity,2020,11,32651.1
George Town,Electricity,2020,12,36220.99
George Town,Electricity,2021,1,32298.54
George Town,Electricity,2021,2,33425.62
George Town,Electricity,2021,3,35830.13
George Town,Electricity,2021,4,32887.37
George Town,Electricity,2021,5,32130.9
George Town,Electricity,2021,6,37490.08
George Town,Electricity,2021,7,33333.29
George Town,Electricity,2021,8,31700.71
George Town,Electricity,2021,9,36063.24
George Town,Electricity,2021,10,31837.62
George Town,Electricity,2021,11,31910.83
George Town,Electricity,2021,12,37349.42
George Town,Electricity,2022,1,33718.62
George Town,Electricity,2022,2,30255.21
George Town,Electricity,2022,3,33707.03
George Town,Electricity,2022,4,30502.96
George Town,Electricity,2022,5,32373.77
George Town,Electricity,2022,6,33672.01
George Town,Electricity,2022,7,34059.43
George Town,Electricity,2022,8,32931.26
George Town,Electricity,2022,9,34132.54
George Town,Electricity,2022,10,30577.04
George Town,Electricity,2022,11,31414.99
George Town,Electricity,2022,12,37379.35
George Town,Electricity,2023,1,31390.61
George Town,Electricity,2023,2,34319.62
George Town,Electricity,2023,3,35713.72
George Town,Electricity,2023,4,31164.49
George Town,Electricity,2023,5,34032.7
George Town,Electricity,2023,6,35013.82
George Town,Electricity,2023,7,31932.56
George Town,Electricity,2023,8,32265.94
George Town,Electricity,2023,9,38061.01
George Town,Electricity,2023,10,30813.92
George Town,Electricity,2023,11,31489.74
George Town,Electricity,2023,12,34752.23
George Town,Electricity,2024,1,30785.83
George Town,Electricity,2024,2,32512.07
George Town,Electricity,2024,3,33673.02
George Town,Electricity,2024,4,31021.98
George Town,Electricity,2024,5,28391.88
George Town,Electricity,2024,6,35354.82
George Town,Electricity,2024,7,31382.0
George Town,Electricity,2024,8,32490.1
George Town,Electricity,2024,9,35211.98
George Town,Electricity,2024,10,35697.76
George Town,Electricity,2024,11,33066.29
George Town,Electricity,2024,12,37218.29
George Town,Electricity,2025,1,33252.97
George Town,Electricity,2025,2,33916.56
George Town,Electricity,2025,3,35792.84
George Town,Fuel,2020,1,22847.31
George Town,Fuel,2020,2,24707.2
George Town,Fuel,2020,3,27141.0
George Town,Fuel,2020,4,22497.78
George Town,Fuel,2020,5,21790.44
George Town,Fuel,2020,6,24518.64
George Town,Fuel,2020,7,23193.49
George Town,Fuel,2020,8,21721.43
George Town,Fuel,2020,9,25614.58
George Town,Fuel,2020,10,24799.11
George Town,Fuel,2020,11,25269.35
George Town,Fuel,2020,12,26189.29
George Town,Fuel,2021,1,23626.31
George Town,Fuel,2021,2,22263.76
George Town,Fuel,2021,3,26219.87
George Town,Fuel,2021,4,24082.48
George Town,Fuel,2021,5,22008.36
George Town,Fuel,2021,6,23354.2
George Town,Fuel,2021,7,23492.33
George Town,Fuel,2021,8,23028.91
George Town,Fuel,2021,9,25614.34
George Town,Fuel,2021,10,23735.55
George Town,Fuel,2021,11,27324.72
George Town,Fuel,2021,12,24343.25
George Town,Fuel,2022,1,25979.2
George Town,Fuel,2022,2,23576.31
George Town,Fuel,2022,3,23317.34
George Town,Fuel,2022,4,21711.52
George Town,Fuel,2022,5,22689.61
George Town,Fuel,2022,6,24783.04
George Town,Fuel,2022,7,25060.84
George Town,Fuel,2022,8,21897.74
George Town,Fuel,2022,9,26906.48
George Town,Fuel,2022,10,24243.08
George Town,Fuel,2022,11,22936.08
George Town,Fuel,2022,12,24814.78
George Town,Fuel,2023,1,23925.82
George Town,Fuel,2023,2,24915.33
George Town,Fuel,2023,3,25699.67
George Town,Fuel,2023,4,25345.01
George Town,Fuel,2023,5,23735.35
George Town,Fuel,2023,6,27095.84
George Town,Fuel,2023,7,22425.24
George Town,Fuel,2023,8,24268.35
George Town,Fuel,2023,9,25219.96
George Town,Fuel,2023,10,24161.93
George Town,Fuel,2023,11,23722.09
George Town,Fuel,2023,12,28006.35
George Town,Fuel,2024,1,20985.44
George Town,Fuel,2024,2,23834.89
George Town,Fuel,2024,3,25461.43
George Town,Fuel,2024,4,23712.53
George Town,Fuel,2024,5,23882.67
George Town,Fuel,2024,6,24903.98
George Town,Fuel,2024,7,22252.46
George Town,Fuel,2024,8,24998.38
George Town,Fuel,2024,9,26091.23
George Town,Fuel,2024,10,22407.03
George Town,Fuel,2024,11,24738.71
George Town,Fuel,2024,12,25139.94
George Town,Fuel,2025,1,23508.9
George Town,Fuel,2025,2,23109.47
George Town,Fuel,2025,3,27049.49
Seberang Perai,Water,2020,1,12921.18
Seberang Perai,Water,2020,2,12181.97
Seberang Perai,Water,2020,3,13533.21
Seberang Perai,Water,2020,4,12162.72
Seberang Perai,Water,2020,5,11904.64
Seberang Perai,Water,2020,6,13151.56
Seberang Perai,Water,2020,7,13446.2
Seberang Perai,Water,2020,8,12799.16
Seberang Perai,Water,2020,9,12843.47
Seberang Perai,Water,2020,10,12521.62
Seberang Perai,Water,2020,11,12605.68
Seberang Perai,Water,2020,12,14250.96
Seberang Perai,Water,2021,1,12742.18
Seberang Perai,Water,2021,2,11960.56
Seberang Perai,Water,2021,3,14167.0
Seberang Perai,Water,2021,4,12494.29
Seberang Perai,Water,2021,5,12036.67
Seberang Perai,Water,2021,6,13383.13
Seberang Perai,Water,2021,7,12443.06
Seberang Perai,Water,2021,8,12203.74
Seberang Perai,Water,2021,9,14067.79
Seberang Perai,Water,2021,10,13160.64
Seberang Perai,Water,2021,11,12244.25
Seberang Perai,Water,2021,12,14407.5
Seberang Perai,Water,2022,1,12185.48
Seberang Perai,Water,2022,2,11953.42
Seberang Perai,Water,2022,3,13118.24
Seberang Perai,Water,2022,4,12016.13
Seberang Perai,Water,2022,5,12524.57
Seberang Perai,Water,2022,6,13526.19
Seberang Perai,Water,2022,7,13486.44
Seberang Perai,Water,2022,8,13497.32
Seberang Perai,Water,2022,9,13752.84
Seberang Perai,Water,2022,10,13167.77
Seberang Perai,Water,2022,11,12732.67
Seberang Perai,Water,2022,12,13696.98
Seberang Perai,Water,2023,1,12052.37
Seberang Perai,Water,2023,2,13269.47
Seberang Perai,Water,2023,3,14998.38
Seberang Perai,Water,2023,4,13035.58
Seberang Perai,Water,2023,5,11761.05
Seberang Perai,Water,2023,6,13616.21
Seberang Perai,Water,2023,7,12144.14
Seberang Perai,Water,2023,8,12109.17
Seberang Perai,Water,2023,9,13037.54
Seberang Perai,Water,2023,10,12998.53
Seberang Perai,Water,2023,11,11714.13
Seberang Perai,Water,2023,12,14613.33
Seberang Perai,Water,2024,1,12583.35
Seberang Perai,Water,2024,2,12062.03
Seberang Perai,Water,2024,3,12697.21
Seberang Perai,Water,2024,4,11516.8
Seberang Perai,Water,2024,5,12698.77
Seberang Perai,Water,2024,6,14217.5
Seberang Perai,Water,2024,7,14607.91
Seberang Perai,Water,2024,8,12698.45
Seberang Perai,Water,2024,9,13946.08
Seberang Perai,Water,2024,10,11133.12
Seberang Perai,Water,2024,11,11790.4
Seberang Perai,Water,2024,12,13763.53
Seberang Perai,Water,2025,1,12124.52
Seberang Perai,Water,2025,2,13296.21
Seberang Perai,Water,2025,3,13625.16
Seberang Perai,Electricity,2020,1,30619.07
Seberang Perai,Electricity,2020,2,30952.79
Seberang Perai,Electricity,2020,3,35195.02
Seberang Perai,Electricity,2020,4,29751.67
Seberang Perai,Electricity,2020,5,29663.92
Seberang Perai,Electricity,2020,6,33515.89
Seberang Perai,Electricity,2020,7,26510.19
Seberang Perai,Electricity,2020,8,30180.7
Seberang Perai,Electricity,2020,9,36816.34
Seberang Perai,Electricity,2020,10,32443.78
Seberang Perai,Electricity,2020,11,28679.98
Seberang Perai,Electricity,2020,12,38232.77
Seberang Perai,Electricity,2021,1,29442.1
Seberang Perai,Electricity,2021,2,28445.15
Seberang Perai,Electricity,2021,3,38243.26
Seberang Perai,Electricity,2021,4,32184.48
Seberang Perai,Electricity,2021,5,30696.33
Seberang Perai,Electricity,2021,6,31646.51
Seberang Perai,Electricity,2021,7,31848.15
Seberang Perai,Electricity,2021,8,30862.97
Seberang Perai,Electricity,2021,9,34407.86
Seberang Perai,Electricity,2021,10,29709.76
Seberang Perai,Electricity,2021,11,30549.04
Seberang Perai,Electricity,2021,12,33533.35
Seberang Perai,Electricity,2022,1,29760.96
Seberang Perai,Electricity,2022,2,31986.23
Seberang Perai,Electricity,2022,3,34783.86
Seberang Perai,Electricity,2022,4,30223.83
Seberang Perai,Electricity,2022,5,30288.61
Seberang Perai,Electricity,2022,6,34283.76
Seberang Perai,Electricity,2022,7,33984.77
Seberang Perai,Electricity,2022,8,32057.74
Seberang Perai,Electricity,2022,9,35523.14
Seberang Perai,Electricity,2022,10,31587.83
Seberang Perai,Electricity,2022,11,32519.03
Seberang Perai,Electricity,2022,12,31184.25
Seberang Perai,Electricity,2023,1,31026.48
Seberang Perai,Electricity,2023,2,31908.53
Seberang Perai,Electricity,2023,3,34287.52
Seberang Perai,Electricity,2023,4,30008.33
Seberang Perai,Electricity,2023,5,32331.75
Seberang Perai,Electricity,2023,6,34680.12
Seberang Perai,Electricity,2023,7,31106.09
Seberang Perai,Electricity,2023,8,31391.71
Seberang Perai,Electricity,2023,9,34877.75
Seberang Perai,Electricity,2023,10,32347.46
Seberang Perai,Electricity,2023,11,29634.96
Seberang Perai,Electricity,2023,12,33529.52
Seberang Perai,Electricity,2024,1,29362.67
Seberang Perai,Electricity,2024,2,30816.49
Seberang Perai,Electricity,2024,3,35676.82
Seberang Perai,Electricity,2024,4,30084.36
Seberang Perai,Electricity,2024,5,28120.58
Seberang Perai,Electricity,2024,6,34909.0
Seberang Perai,Electricity,2024,7,30331.62
Seberang Perai,Electricity,2024,8,31881.24
Seberang Perai,Electricity,2024,9,36181.45
Seberang Perai,Electricity,2024,10,29782.61
Seberang Perai,Electricity,2024,11,31522.07
Seberang Perai,Electricity,2024,12,36435.26
Seberang Perai,Electricity,2025,1,33539.89
Seberang Perai,Electricity,2025,2,27764.38
Seberang Perai,Electricity,2025,3,35544.36
Seberang Perai,Fuel,2020,1,24268.49
Seberang Perai,Fuel,2020,2,21306.04
Seberang Perai,Fuel,2020,3,23617.79
Seberang Perai,Fuel,2020,4,23997.47
Seberang Perai,Fuel,2020,5,23990.11
Seberang Perai,Fuel,2020,6,27084.05
Seberang Perai,Fuel,2020,7,22879.55
Seberang Perai,Fuel,2020,8,23590.61
Seberang Perai,Fuel,2020,9,24843.08
Seberang Perai,Fuel,2020,10,21724.45
Seberang Perai,Fuel,2020,11,23231.11
Seberang Perai,Fuel,2020,12,24128.94
Seberang Perai,Fuel,2021,1,23648.87
Seberang Perai,Fuel,2021,2,22986.25
Seberang Perai,Fuel,2021,3,24320.15
Seberang Perai,Fuel,2021,4,23157.42
Seberang Perai,Fuel,2021,5,22861.32
Seberang Perai,Fuel,2021,6,22692.14
Seberang Perai,Fuel,2021,7,22553.56
Seberang Perai,Fuel,2021,8,24342.93
Seberang Perai,Fuel,2021,9,25872.12
Seberang Perai,Fuel,2021,10,22506.54
Seberang Perai,Fuel,2021,11,23861.68
Seberang Perai,Fuel,2021,12,25160.83
Seberang Perai,Fuel,2022,1,21549.61
Seberang Perai,Fuel,2022,2,21722.54
Seberang Perai,Fuel,2022,3,23517.92
Seberang Perai,Fuel,2022,4,23383.7
Seberang Perai,Fuel,2022,5,24369.6
Seberang Perai,Fuel,2022,6,24457.59
Seberang Perai,Fuel,2022,7,22182.51
Seberang Perai,Fuel,2022,8,24096.14
Seberang Perai,Fuel,2022,9,23310.54
Seberang Perai,Fuel,2022,10,23713.19
Seberang Perai,Fuel,2022,11,22292.92
Seberang Perai,Fuel,2022,12,23932.73
Seberang Perai,Fuel,2023,1,21452.05
Seberang Perai,Fuel,2023,2,21399.48
Seberang Perai,Fuel,2023,3,25013.83
Seberang Perai,Fuel,2023,4,22062.9
Seberang Perai,Fuel,2023,5,20039.55
Seberang Perai,Fuel,2023,6,22971.07
Seberang Perai,Fuel,2023,7,22668.43
Seberang Perai,Fuel,2023,8,24217.45
Seberang Perai,Fuel,2023,9,25109.59
Seberang Perai,Fuel,2023,10,23505.12
Seberang Perai,Fuel,2023,11,23472.9
Seberang Perai,Fuel,2023,12,26132.86
Seberang Perai,Fuel,2024,1,23886.63
Seberang Perai,Fuel,2024,2,21843.82
Seberang Perai,Fuel,2024,3,23191.41
Seberang Perai,Fuel,2024,4,23065.04
Seberang Perai,Fuel,2024,5,23738.31
Seberang Perai,Fuel,2024,6,26819.6
Seberang Perai,Fuel,2024,7,24351.76
Seberang Perai,Fuel,2024,8,24390.27
Seberang Perai,Fuel,2024,9,22164.42
Seberang Perai,Fuel,2024,10,24149.23
Seberang Perai,Fuel,2024,11,24187.5
Seberang Perai,Fuel,2024,12,25948.02
Seberang Perai,Fuel,2025,1,22482.44
Seberang Perai,Fuel,2025,2,22144.93
Seberang Perai,Fuel,2025,3,26703.53
Ipoh,Water,2020,1,12322.54
Ipoh,Water,2020,2,12186.14
Ipoh,Water,2020,3,13163.54
Ipoh,Water,2020,4,11672.24
Ipoh,Water,2020,5,12262.42
Ipoh,Water,2020,6,13327.13
Ipoh,Water,2020,7,12357.41
Ipoh,Water,2020,8,12074.4
Ipoh,Water,2020,9,13473.34
Ipoh,Water,2020,10,12632.23
Ipoh,Water,2020,11,13106.57
Ipoh,Water,2020,12,13349.18
Ipoh,Water,2021,1,12089.62
Ipoh,Water,2021,2,12450.24
Ipoh,Water,2021,3,11998.6
Ipoh,Water,2021,4,12821.59
Ipoh,Water,2021,5,11324.28
Ipoh,Water,2021,6,13327.67
Ipoh,Water,2021,7,13129.21
Ipoh,Water,2021,8,12647.97
Ipoh,Water,2021,9,12876.48
Ipoh,Water,2021,10,12525.42
Ipoh,Water,2021,11,11671.45
Ipoh,Water,2021,12,13846.1
Ipoh,Water,2022,1,12763.53
Ipoh,Water,2022,2,12922.94
Ipoh,Water,2022,3,12476.26
Ipoh,Water,2022,4,12355.79
Ipoh,Water,2022,5,11138.63
Ipoh,Water,2022,6,12416.08
Ipoh,Water,2022,7,13165.88
Ipoh,Water,2022,8,12242.36
Ipoh,Water,2022,9,14433.89
Ipoh,Water,2022,10,12846.86
Ipoh,Water,2022,11,12231.32
Ipoh,Water,2022,12,12986.59
Ipoh,Water,2023,1,12285.15
Ipoh,Water,2023,2,11270.3
Ipoh,Water,2023,3,13975.13
Ipoh,Water,2023,4,11784.53
Ipoh,Water,2023,5,11799.62
Ipoh,Water,2023,6,13748.31
Ipoh,Water,2023,7,11999.35
Ipoh,Water,2023,8,12118.08
Ipoh,Water,2023,9,12819.93
Ipoh,Water,2023,10,12570.18
Ipoh,Water,2023,11,11574.57
Ipoh,Water,2023,12,14092.1
Ipoh,Water,2024,1,12178.29
Ipoh,Water,2024,2,13008.56
Ipoh,Water,2024,3,13192.78
Ipoh,Water,2024,4,11806.48
Ipoh,Water,2024,5,11566.72
Ipoh,Water,2024,6,13490.03
Ipoh,Water,2024,7,12364.83
Ipoh,Water,2024,8,11938.82
Ipoh,Water,2024,9,13599.86
Ipoh,Water,2024,10,12444.82
Ipoh,Water,2024,11,12038.82
Ipoh,Water,2024,12,13672.09
Ipoh,Water,2025,1,12249.84
Ipoh,Water,2025,2,12055.53
Ipoh,Water,2025,3,13183.37
Ipoh,Electricity,2020,1,28714.6
Ipoh,Electricity,2020,2,29430.16
Ipoh,Electricity,2020,3,32535.33
Ipoh,Electricity,2020,4,27560.6
Ipoh,Electricity,2020,5,28279.45
Ipoh,Electricity,2020,6,34123.57
Ipoh,Electricity,2020,7,29638.85
Ipoh,Electricity,2020,8,30344.47
Ipoh,Electricity,2020,9,34316.91
Ipoh,Electricity,2020,10,30544.68
Ipoh,Electricity,2020,11,32159.3
Ipoh,Electricity,2020,12,32472.28
Ipoh,Electricity,2021,1,29855.1
Ipoh,Electricity,2021,2,32904.89
Ipoh,Electricity,2021,3,33201.47
Ipoh,Electricity,2021,4,29886.21
Ipoh,Electricity,2021,5,30689.27
Ipoh,Electricity,2021,6,33473.84
Ipoh,Electricity,2021,7,30591.9
Ipoh,Electricity,2021,8,30049.87
Ipoh,Electricity,2021,9,33871.95
Ipoh,Electricity,2021,10,29133.54
Ipoh,Electricity,2021,11,30866.82
Ipoh,Electricity,2021,12,34587.4
Ipoh,Electricity,2022,1,31661.5
Ipoh,Electricity,2022,2,28392.52
Ipoh,Electricity,2022,3,30681.85
Ipoh,Electricity,2022,4,29938.77
Ipoh,Electricity,2022,5,30649.35
Ipoh,Electricity,2022,6,33235.19
Ipoh,Electricity,2022,7,31044.29
Ipoh,Electricity,2022,8,28144.47
Ipoh,Electricity,2022,9,33347.31
Ipoh,Electricity,2022,10,30343.12
Ipoh,Electricity,2022,11,30183.33
Ipoh,Electricity,2022,12,31747.07
Ipoh,Electricity,2023,1,31354.99
Ipoh,Electricity,2023,2,30356.31
Ipoh,Electricity,2023,3,32296.64
Ipoh,Electricity,2023,4,29937.02
Ipoh,Electricity,2023,5,29061.01
Ipoh,Electricity,2023,6,28938.8
Ipoh,Electricity,2023,7,31165.15
Ipoh,Electricity,2023,8,28749.88
Ipoh,Electricity,2023,9,33526.42
Ipoh,Electricity,2023,10,31825.06
Ipoh,Electricity,2023,11,28010.14
Ipoh,Electricity,2023,12,29786.57
Ipoh,Electricity,2024,1,32956.38
Ipoh,Electricity,2024,2,32358.97
Ipoh,Electricity,2024,3,32045.23
Ipoh,Electricity,2024,4,30337.35
Ipoh,Electricity,2024,5,30771.21
Ipoh,Electricity,2024,6,33262.8
Ipoh,Electricity,2024,7,26664.85
Ipoh,Electricity,2024,8,30001.5
Ipoh,Electricity,2024,9,35725.14
Ipoh,Electricity,2024,10,29853.46
Ipoh,Electricity,2024,11,28843.34
Ipoh,Electricity,2024,12,35760.17
Ipoh,Electricity,2025,1,27775.05
Ipoh,Electricity,2025,2,30849.42
Ipoh,Electricity,2025,3,34246.38
Ipoh,Fuel,2020,1,20317.45
Ipoh,Fuel,2020,2,20816.15
Ipoh,Fuel,2020,3,24309.88
Ipoh,Fuel,2020,4,22065.81
Ipoh,Fuel,2020,5,21883.29
Ipoh,Fuel,2020,6,23914.38
Ipoh,Fuel,2020,7,22055.83
Ipoh,Fuel,2020,8,22965.29
Ipoh,Fuel,2020,9,23372.9
Ipoh,Fuel,2020,10,21063.42
Ipoh,Fuel,2020,11,21104.43
Ipoh,Fuel,2020,12,21452.55
Ipoh,Fuel,2021,1,21511.16
Ipoh,Fuel,2021,2,22144.24
Ipoh,Fuel,2021,3,23568.22
Ipoh,Fuel,2021,4,21637.46
Ipoh,Fuel,2021,5,20840.46
Ipoh,Fuel,2021,6,23538.4
Ipoh,Fuel,2021,7,21136.31
Ipoh,Fuel,2021,8,20867.01
Ipoh,Fuel,2021,9,23830.73
Ipoh,Fuel,2021,10,21298.21
Ipoh,Fuel,2021,11,20466.31
Ipoh,Fuel,2021,12,24786.81
Ipoh,Fuel,2022,1,21213.57
Ipoh,Fuel,2022,2,20480.82
Ipoh,Fuel,2022,3,23519.02
Ipoh,Fuel,2022,4,21028.13
Ipoh,Fuel,2022,5,20921.99
Ipoh,Fuel,2022,6,25629.53
Ipoh,Fuel,2022,7,20654.5
Ipoh,Fuel,2022,8,22189.92
Ipoh,Fuel,2022,9,23385.1
Ipoh,Fuel,2022,10,21052.51
Ipoh,Fuel,2022,11,22147.37
Ipoh,Fuel,2022,12,23829.3
Ipoh,Fuel,2023,1,22072.04
Ipoh,Fuel,2023,2,22651.91
Ipoh,Fuel,2023,3,23396.65
Ipoh,Fuel,2023,4,19313.48
Ipoh,Fuel,2023,5,21729.94
Ipoh,Fuel,2023,6,23976.12
Ipoh,Fuel,2023,7,21721.71
Ipoh,Fuel,2023,8,23126.4
Ipoh,Fuel,2023,9,22750.37
Ipoh,Fuel,2023,10,20535.18
Ipoh,Fuel,2023,11,22643.8
Ipoh,Fuel,2023,12,23695.45
Ipoh,Fuel,2024,1,20979.17
Ipoh,Fuel,2024,2,21813.32
Ipoh,Fuel,2024,3,24601.15
Ipoh,Fuel,2024,4,22826.15
Ipoh,Fuel,2024,5,22125.3
Ipoh,Fuel,2024,6,22656.88
Ipoh,Fuel,2024,7,23498.19
Ipoh,Fuel,2024,8,20218.77
Ipoh,Fuel,2024,9,23381.94
Ipoh,Fuel,2024,10,22166.59
Ipoh,Fuel,2024,11,21559.92
Ipoh,Fuel,2024,12,23741.38
Ipoh,Fuel,2025,1,21605.31
Ipoh,Fuel,2025,2,21907.27
Ipoh,Fuel,2025,3,24648.95
Kangar,Water,2020,1,8072.98
Kangar,Water,2020,2,7669.14
Kangar,Water,2020,3,8353.61
Kangar,Water,2020,4,7928.35
Kangar,Water,2020,5,7976.29
Kangar,Water,2020,6,8276.58
Kangar,Water,2020,7,7920.08
Kangar,Water,2020,8,8228.06
Kangar,Water,2020,9,9423.4
Kangar,Water,2020,10,8029.8
Kangar,Water,2020,11,8435.29
Kangar,Water,2020,12,9179.93
Kangar,Water,2021,1,8881.7
Kangar,Water,2021,2,7348.48
Kangar,Water,2021,3,9280.89
Kangar,Water,2021,4,8028.47
Kangar,Water,2021,5,7984.67
Kangar,Water,2021,6,8541.92
Kangar,Water,2021,7,7237.52
Kangar,Water,2021,8,8035.82
Kangar,Water,2021,9,8393.02
Kangar,Water,2021,10,7354.13
Kangar,Water,2021,11,7687.67
Kangar,Water,2021,12,9108.65
Kangar,Water,2022,1,7394.74
Kangar,Water,2022,2,8183.43
Kangar,Water,2022,3,8886.64
Kangar,Water,2022,4,8340.25
Kangar,Water,2022,5,7603.74
Kangar,Water,2022,6,8925.07
